Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CGAP_SAGE_QUARTILE	46:mammary gland_carcinoma_3rd	30	11.627906976744185	0.030669659645831397	TNFRSF12A, ERBB2, VPS37C, EPHB3, CDH6, CD47, CORO2A, RSPO4, ECE1, ACOT11, GATAD2A, ETNK2, RUNX1, CEP170B, SEC11C, EPPK1, MYO1C, IMMT, TATDN3, NUMBL, NUBPL, IGSF8, ARMC8, TACSTD2, IER5L, PON2, FLII, IDI1, EMP2, SERP1	211	1577	16356	1.4746338809966733	0.9999797829931443	0.22690768922701499	34.65467216939398
CGAP_EST_QUARTILE	543:retina_normal_3rd	7	2.7131782945736433	0.031020121394566735	NCAM1, IMMT, ERBB3, WDR31, AHNAK2, ABCA4, MYH10	211	186	16604	2.9615247413749177	1.0	0.8931202859391328	43.89906069612485
CGAP_EST_QUARTILE	40136:brain_normal_3rd	7	2.7131782945736433	0.032164288427663695	NCAM1, DOK4, IMMT, SYBU, ADH5, C5ORF30, SERP1	211	187	16604	2.945687710672378	1.0	0.8971415963648539	45.10181440575216
CGAP_EST_QUARTILE	19673:lung_neoplasia_3rd	4	1.550387596899225	0.03234846190130095	ECE1, CSNK1E, RUNX1, MYH10	211	55	16604	5.7230504093063335	1.0	0.893929213553097	45.293125373928824
UP_TISSUE	Pancreas	23	8.914728682170542	0.03268417236465111	EVA1A, SEC11C, LAD1, RMDN1, RUSC1, ITGB4, LMNA, MXRA8, EPHA2, ELMO1, TMPRSS4, DOK4, TACSTD2, ATIC, PLEKHG5, SPCS3, PON2, LIPH, ASPH, LDAH, EHD2, ARAP1, TOMM34	251	1092	18912	1.5869707981261767	0.9938063170074145	0.6382656135993853	32.84610019058169
CGAP_SAGE_QUARTILE	503:liver_null_3rd	26	10.077519379844961	0.03324873873426747	ADH5, CDH3, RSPO4, CD47, HRH1, LY6E, GATAD2A, ETNK2, ASPH, AGRN, RUNX2, DTX4, LAD1, S100A11, ANXA1, ITGA3, EPHA2, ZDHHC16, CST6, TACSTD2, DOK7, SEMA4C, PGK1, CTSH, DUSP6, SERP1	211	1324	16356	1.522229063157744	0.9999919792066224	0.23880938293595533	36.989933274494504
GNF_U133A_QUARTILE	skin_3rd	33	12.790697674418606	0.03375641774121452	ELF3, ERBB3, PHKB, SEC62, CANX, ACAT1, CDH6, CD47, ACSL1, BCL2, RARA, RARB, ASPH, RUNX1, RARG, BMP1, SELL, ANXA1, ALDH3B1, EPHA2, TMPRSS4, COG5, CD55, ADCY9, TACSTD2, ALDH1B1, SDHD, NUCB2, SPCS3, EMP2, SEPT8, DUSP6, SERP1	200	1584	13681	1.4251041666666668	0.9313316605771842	0.10159892729838027	30.457675531548833
UNIGENE_EST_QUARTILE	uterine tumor_disease_3rd	68	26.356589147286826	0.03398366506863382	ELF3, PHKB, LDHD, VPS37C, CBX2, ACBD5, AKT1, CD47, SERPINA1, STRA6, AP5M1, VASN, EVA1A, PLD2, F11R, RARG, LAD1, TIFA, CCNC, ZSWIM4, TATDN3, CARD10, INHBB, IGSF8, ZDHHC16, EVPL, RCC2, KLHL17, TACSTD2, DOK7, TMEM184A, LCLAT1, EFNA4, IGSF9, GPAM, EPS8L1, SERP1, TNFRSF12A, UPP2, WTIP, DAZAP2, SEC62, SCRIB, CDH6, COL6A6, LY6E, POU2F3, TGM1, GATAD2A, AHNAK2, AGRN, UGT8, RUNX2, MDFI, DTX4, BMP1, EPPK1, SEC11C, RMDN1, PLEKHA4, ADCY9, DIO2, IRF5, PSORS1C1, IER5L, SPCS3, GRB7, ARAP1	225	4427	18142	1.23851717993123	0.9277530135921168	0.09977143477467487	30.49893030936419
CGAP_SAGE_QUARTILE	135:liver_normal bulk liver_3rd	23	8.914728682170542	0.03456250032046507	EVA1A, ALDH6A1, SEC11C, LGMN, LDHD, ADH5, ABCA4, ACAT1, FAM114A2, ACSL1, ALDH1B1, CFL2, SDHD, SYBU, PON2, ETNK2, SERPINA1, IDI1, RUNX2, WWOX, MT1F, DUSP6, SERP1	211	1134	16356	1.5722059229168233	0.9999949963742351	0.24224431997765683	38.14953209391923
UNIGENE_EST_QUARTILE	glioma_disease_3rd	72	27.906976744186046	0.03472652517176472	RUSC1, CBX2, CANX, ACSF2, AKT1, RSPO4, PIP5KL1, NOD1, GRIN2C, LGI3, STRA6, BHLHE41, PLD2, LAD1, LIFR, NUMBL, NCAM1, IGSF8, EML1, NPTXR, RCC2, DOK4, CST6, NAB2, SEMA4C, RIN1, FLII, IGSF9, CTSH, WDR46, EPN2, ADAM15, SCN1B, SSH3, ABTB2, CTF1, PFKFB2, SFXN3, RTKN, CACNB4, COMMD8, OTOS, SERPINH1, SCRIB, CORO2A, HRH1, COL6A6, SYBU, GATAD2A, PAFAH1B3, ETNK2, AGRN, FBXO8, MT1F, MDFI, INF2, DTX4, C17ORF107, MRC2, TMPRSS5, CAMK2N1, SAMD1, MMAA, DVL1, PLEKHA4, IRF5, PRICKLE1, CSNK1E, CDON, SDHD, GGA3, PC	225	4736	18142	1.2258108108108108	0.9318558959046265	0.0981550927224718	31.05928658533781
CGAP_EST_QUARTILE	30091:uncharacterized tissue_neoplasia_3rd	9	3.488372093023256	0.03488255025079673	ADCY9, SFXN3, CCNC, ABCA4, PPP1CC, WDR46, ETV4, SERP1, DUSP6	211	296	16604	2.3926604329447936	1.0	0.9071580888365334	47.8622429339713
CGAP_EST_QUARTILE	40191:bone marrow_neoplasia_3rd	11	4.263565891472868	0.03498606901173127	ALDH1A1, EIF4E, KLHL17, ATIC, ERBB3, SPHK1, CCNC, ETNK2, VASP, WDR46, TOMM34	211	408	16604	2.1215965059009387	1.0	0.9036616702475855	47.96472792940922
CGAP_EST_QUARTILE	16247:ovary_neoplasia_3rd	7	2.7131782945736433	0.03616117469095212	FAM114A2, ZDHHC16, ELF3, MYO1C, ATIC, SDHD, DCUN1D3	211	193	16604	2.8541119269209045	1.0	0.9070735272243331	49.11482482025562
CGAP_EST_QUARTILE	39130:vascular_normal_3rd	13	5.038759689922481	0.03647960538509472	PLEKHG4, COG5, ECE1, NOD1, KLHL17, MYO1C, CFL2, SPHK1, LCLAT1, CANX, EPHA2, ADAM15, CARD10	211	528	16604	1.9374910239839152	1.0	0.9050546987025907	49.42231480392911
CGAP_EST_QUARTILE	610:uncharacterized tissue_uncharacterized histology_3rd	3	1.1627906976744187	0.036610015329562255	ALDH1A1, DOK4, RIC8B	211	24	16604	9.83649289099526	1.0	0.9018809226206354	49.54773631949689
CGAP_SAGE_QUARTILE	68:brain_glioblatastoma infected with  mutant EGFR, cerebral cortex_3rd	35	13.565891472868216	0.036847542606257846	TNFRSF12A, ADH5, MRPS10, RTKN, ACSF2, RSPO4, CORO2A, GRIN2C, BCL2, ACOT11, AHNAK2, AGRN, RUNX1, WWOX, INF2, RARG, BMP1, MYO1C, MRC2, ANXA1, CCNC, ITGA3, PPP1CC, NUMBL, NUBPL, ZDHHC16, PON2, RIN1, ZNF480, EFNA4, ARAP1, WDR46, GGA3, ADAM15, ACVR1	211	1941	16356	1.3977746361259038	0.9999978012398801	0.25136415251960664	40.1194399196707
CGAP_EST_QUARTILE	26617:testi_normal_3rd	5	1.937984496124031	0.036942394969088944	ALDH1A1, BCL2, IDI1, GPAM, SERP1	211	99	16604	3.974340562018287	1.0	0.9000070003839783	49.86607328217878
CGAP_EST_QUARTILE	16835:mammary gland_neoplasia_3rd	2	0.7751937984496124	0.037467033537270135	DAZAP2, CTSH	211	3	16604	52.46129541864139	1.0	0.899379135820303	50.36468475874981
CGAP_SAGE_QUARTILE	652:colon__3rd	24	9.30232558139535	0.03845732095464886	LAD1, TNFRSF12A, RUSC1, S100A11, RTN4R, ITGA3, RIC8B, EPHA2, SAMD1, DVL1, CARD10, NUMBL, AKT1, RSPO4, ACOT7, ZDHHC16, LY6E, CST6, KLHL17, RCC2, GATAD2A, LCLAT1, WDR46, SCO1	211	1212	16356	1.5349819342123785	0.9999987694698358	0.2560842649179945	41.47212274758472
CGAP_EST_QUARTILE	38090:uncharacterized tissue_uncharacterized histology_3rd	6	2.3255813953488373	0.039057012309855726	AKT1, ASB8, SCN1B, BBC3, RYR1, PPP1CC	211	147	16604	3.2119160460392684	1.0	0.9051903134712705	51.84730502299768
UNIGENE_EST_QUARTILE	respiratory tract tumor_disease_3rd	56	21.705426356589147	0.039076834463321386	ELF3, LDHD, CBX2, AKT1, CD47, CTTN, PIP5KL1, NOD1, HEY2, STRA6, ASPH, WWOX, VASN, EVA1A, RIC8B, ZSWIM4, ALDH3B1, CARD10, NUMBL, ASB8, NPTXR, EML1, EVPL, TACSTD2, SEMA4C, RIN1, TMEM184A, IGSF9, CTSH, AKAP3, WDR46, ADAM15, ACVR1, TNFRSF12A, ERBB3, CTF1, CACNB4, ABCA4, SCRIB, COL6A6, PAFAH1B3, AHNAK2, UGT8, ETV4, INF2, SEC11C, ITGA3, MID1, DVL1, COG5, ARMC8, CDON, FBLN7, PLEKHN1, PGK1, PC	225	3556	18142	1.2697812773403325	0.9516564642290792	0.10613528705233777	34.259546031980506
CGAP_EST_QUARTILE	17519:thyroid_neoplasia_3rd	5	1.937984496124031	0.03930827733424016	CD47, PFKFB2, LGMN, DUSP6, MYH10	211	101	16604	3.8956407489090137	1.0	0.9029445878505677	52.07773740849869
CGAP_EST_QUARTILE	29988:liver_normal_3rd	7	2.7131782945736433	0.03933937877993871	ALDH6A1, EVA1A, ACSL1, SYBU, ADH5, SERPINA1, IDI1	211	197	16604	2.796160415714389	1.0	0.899410291497089	52.10618757850902
CGAP_EST_QUARTILE	19048:mammary gland_neoplasia_3rd	3	1.1627906976744187	0.03946864220141158	F11R, MYO1C, ASPH	211	25	16604	9.443033175355449	1.0	0.8964631918138072	52.224260780464085
CGAP_EST_QUARTILE	38367:embryonic tissue_normal_3rd	7	2.7131782945736433	0.04015790160447853	ALDH1B1, MRPS10, CCNC, ETNK2, IDI1, SAMD1, SCO1	211	198	16604	2.782038393412801	1.0	0.8969136690916295	52.84921937934681
CGAP_EST_QUARTILE	13799:colon_normal_3rd	5	1.937984496124031	0.04052298705266802	MYO1C, ACOT11, DAZAP2, EMP2, WWOX	211	102	16604	3.857448192547161	1.0	0.8954403419854763	53.177106775856075
CGAP_EST_QUARTILE	40149:uncharacterized tissue_uncharacterized histology_3rd	5	1.937984496124031	0.041758883025852345	ALDH1A1, ELF3, ASPH, DAZAP2, ACSF2	211	103	16604	3.8199972392214603	1.0	0.899044434969489	54.27115008900534
CGAP_EST_QUARTILE	40177:uncharacterized tissue_normal_3rd	6	2.3255813953488373	0.04200227037459822	ALDH1A1, IRF5, MYO1C, LGMN, SPCS3, DUSP6	211	150	16604	3.1476777251184833	1.0	0.8969253526322154	54.48373387819967
CGAP_EST_QUARTILE	17514:thyroid_neoplasia_3rd	4	1.550387596899225	0.04202453585591295	EVPL, STRA6, WWOX, ZNF664	211	61	16604	5.160127418227022	1.0	0.8935519601304964	54.50313467868424
CGAP_SAGE_QUARTILE	349:brain_anaplastic astrocytoma_3rd	32	12.4031007751938	0.042726621241523634	ERBB3, WTIP, DAZAP2, ACAT1, AKT1, HEY2, SYBU, ASPH, BHLHE41, FBXO8, MT1F, PLD2, ALDH6A1, SEC11C, ADAL, ARNTL, PPP1CC, SAMD1, CAMK2N1, SACM1L, ZNF664, NCAM1, ASB8, IGSF8, CFL2, SDHD, PON2, RWDD4, EFNA4, GPAM, AKAP3, ACVR1	211	1760	16356	1.409392503231366	0.9999997372845508	0.27558229580088145	44.923662066080524
UP_TISSUE	Erythrocyte	3	1.1627906976744187	0.04276963074628368	ALDH1A1, CD47, PGK1	251	25	18912	9.041593625498008	0.9987539952294996	0.6719651758338057	40.771773872157944
UNIGENE_EST_QUARTILE	infant (< 3 years old)_development_3rd	42	16.27906976744186	0.042815921577693754	ERBB3, RUSC1, ADH5, MRPS10, SNX4, EPHB3, DAZAP2, ACBD5, GRIN2C, ATIC, SYBU, AHNAK2, LDAH, FBXO8, TOMM34, MDFI, DTX4, VASN, INF2, ADAL, RTN4R, TIFA, ARNTL, PPP1CC, RIC8B, TATDN3, SAMD1, ITPR1, C5ORF30, SACM1L, ASB8, EML1, EIF4E, NPTXR, ADCY9, RYR1, RWDD4, IDI1, ARAP1, WDR46, GGA3, EPN2	225	2544	18142	1.3311740041928721	0.9640535985969669	0.11199325409719907	36.90206101632943
CGAP_EST_QUARTILE	17670:head and neck_neoplasia_3rd	6	2.3255813953488373	0.043012740318722084	NETO2, F11R, ANXA1, LCLAT1, SNX4, EPS8L1	211	151	16604	3.1268321772700163	1.0	0.8957228840783373	55.35636534501902
CGAP_SAGE_QUARTILE	606:cartilage_Dedifferentiated chondrosarcoma lung metastasis_3rd	26	10.077519379844961	0.043249822399857786	TNFRSF12A, CTF1, ADH5, COMMD8, RSPO4, CD47, ECE1, LY6E, GRIN2C, ASPH, VASN, INF2, MYO1C, IMMT, MRC2, ANXA1, RIC8B, CAMK2N1, ADCY9, CFL2, LCLAT1, FLII, RWDD4, PGK1, AKAP3, DUSP6	211	1359	16356	1.483025224150738	0.9999997826811614	0.27357709652253626	45.33341673782808
CGAP_EST_QUARTILE	27253:bone_neoplasia_3rd	7	2.7131782945736433	0.04354474298000344	COG5, PIP5KL1, DIO2, MRC2, IER5L, RTKN, SCO1	211	202	16604	2.72694852423631	1.0	0.8952933156986671	55.80941713633466
CGAP_SAGE_QUARTILE	1943:mammary gland_null_3rd	18	6.976744186046512	0.04407833777550109	VASN, RMDN1, IMMT, MRC2, SOD3, PLEKHA4, INHBB, DUSP5, ECE1, LY6E, RCC2, SDHD, GATAD2A, LCLAT1, STRA6, DCUN1D3, DUSP6, ADAM15	211	843	16356	1.6551584557521377	0.9999998391062231	0.2732953422015246	45.97650849323674
CGAP_EST_QUARTILE	23590:thyroid_normal_3rd	5	1.937984496124031	0.044294223307853084	SFXN3, ZNF480, SAMD1, ITPR1, DUSP6	211	105	16604	3.747235387045813	1.0	0.8960642865756467	56.440301510430714
CGAP_SAGE_QUARTILE	1367:bone__3rd	28	10.852713178294573	0.04441356582689249	TNFRSF12A, RTKN, EPHB3, PLEKHG4, RSPO4, ACOT7, LY6E, GRIN2C, ACOT11, PLEKHG5, AHNAK2, SCO1, INF2, MDFI, PLD2, RARG, BMP1, SOD3, VASP, DVL1, NUMBL, PLEKHA4, PRICKLE1, FLII, IDI1, DCUN1D3, ARAP1, ADAM15	211	1496	16356	1.4508452239146414	0.9999998575437268	0.27041880487504877	46.23471365427736
CGAP_SAGE_QUARTILE	1366:lung_ focal fibrosis and chronic inflammation_3rd	23	8.914728682170542	0.04507311360015829	NRP2, INF2, MYO1C, S100A11, SFXN3, EPHB3, SOD3, EPHA2, TATDN3, SAMD1, RSPO4, ECE1, EVPL, NOD1, LY6E, ADCY9, ACOT11, FLII, SERPINA1, CTSH, EMP2, ARAP1, MYH10	211	1167	16356	1.527747657744368	0.9999998878931677	0.2693350477088866	46.73938641133573
UNIGENE_EST_QUARTILE	cervix_normal_3rd	55	21.31782945736434	0.045201135627741786	RUSC1, CANX, ACSF2, ACOT7, PIP5KL1, WDR31, ASPH, AP5M1, ALS2CL, PPP1CC, VASP, TATDN3, ALDH3B1, SACM1L, CARD10, ASB8, ZDHHC16, NPTXR, RCC2, KLHL17, RYR1, TMEM184A, FLII, RIN1, ADAM15, EPN2, ERBB3, SFXN3, DAZAP2, SCRIB, PLEKHG4, HRH1, LY6E, ATIC, TGM1, GATAD2A, FBXO8, SCO1, MT1F, MYO1C, IMMT, SPHK1, RTN4R, C5ORF30, DUSP5, COG5, EIF4E, DIO2, CSNK1E, BBC3, PON2, PGK1, GRB7, GGA3, PC	225	3513	18142	1.2623715089983236	0.9702625360870923	0.1141599572566594	38.53714406539554
CGAP_EST_QUARTILE	27159:colon_normal_3rd	3	1.1627906976744187	0.04542864478096027	ECE1, ELF3, CARD10	211	27	16604	8.74354923644023	1.0	0.8988414211353744	57.37903798695102
CGAP_SAGE_QUARTILE	524:brain_Malignant Meningioma_3rd	30	11.627906976744185	0.04545297044881175	GGCT, PFKFB2, CTF1, LGMN, ERBB2, RTKN, SNX4, EPHB3, ALDH1A1, NOD1, LY6E, ETNK2, ASPH, SCO1, MT1F, DTX4, ACADM, LAD1, ANXA1, ITGA3, VASP, ZNF664, C5ORF30, PLEKHA4, EIF4E, ZDHHC16, ADCY9, CSNK1E, IDI1, DUSP6	211	1634	16356	1.4231931642177196	0.9999999023496772	0.2668614902967439	47.02804921093168
CGAP_EST_QUARTILE	10812:mammary gland_neoplasia_3rd	4	1.550387596899225	0.04553756615874868	ERBB2, S100A11, EPHB3, WWOX	211	63	16604	4.996313849394419	1.0	0.8961935917798147	57.46815718099232
CGAP_EST_QUARTILE	11071:colon_neoplasia_3rd	5	1.937984496124031	0.045593649264189094	COG5, GGCT, S100A11, AGRN, DAZAP2	211	106	16604	3.711884109809532	1.0	0.8932679425867269	57.51397549261223
CGAP_SAGE_QUARTILE	427:colon_cell line derived from colorectal carcinoma_3rd	26	10.077519379844961	0.04582058746679727	TNFRSF12A, RUSC1, ERBB2, DAZAP2, COMMD8, CDH6, ACOT7, PAFAH1B3, RUNX2, LAD1, RTN4R, ITGA3, PPP1CC, SAMD1, EPHA2, DVL1, CARD10, ZDHHC16, CST6, KLHL17, BBC3, NAB2, IER5L, SEMA4C, ADAM15, DUSP6	211	1367	16356	1.4743462177182538	0.9999999145672168	0.2644123560415196	47.306029404002004
CGAP_EST_QUARTILE	38122:stomach_uncharacterized histology_3rd	8	3.10077519379845	0.046851308819098776	ALDH1A1, ALDH6A1, EML1, SERTAD4-AS1, ADH5, SNX4, PGK1, SCO1	211	259	16604	2.430639169975663	1.0	0.8966857819504271	58.52927335382206
GNF_U133A_QUARTILE	atrioventricular node_3rd	27	10.465116279069768	0.04689484535632678	NRP2, TNFRSF12A, ABTB2, SERPINH1, ACAT1, ACSF2, CDH6, CTTN, NOD1, ECE1, ASPH, EHD2, MT1G, MT1F, RARG, BMP1, ITGA3, MXRA8, ARNTL, ACACB, ALDH3B1, CARD10, DUSP5, CD55, MLEC, ALDH2, ARAP1	200	1270	13681	1.4542795275590552	0.9763960965292687	0.13419028420412005	39.83337529707563
CGAP_EST_QUARTILE	23524:placenta_normal_3rd	4	1.550387596899225	0.04734705971477664	BMP1, ITGA3, ASPH, EPS8L1	211	64	16604	4.918246445497631	1.0	0.8961076260457541	58.92314960608008
CGAP_SAGE_QUARTILE	47:mammary gland_normal_3rd	23	8.914728682170542	0.04757543784334653	PLD2, EPPK1, MYO1C, TNFRSF12A, SPHK1, ANXA1, MID1, TATDN3, EPHA2, CDH6, DVL1, CARD10, NUBPL, CORO2A, COG5, BBC3, TACSTD2, SERPINA1, GRB7, GGA3, PC, SCO1, SERP1	211	1174	16356	1.5186384298021105	0.9999999548961446	0.26891660533874007	48.61445815041762
CGAP_EST_QUARTILE	15972:uteru_uncharacterized histology_3rd	5	1.937984496124031	0.048255928199460695	AKT1, ELF3, RUNX1, EMP2, DVL1	211	108	16604	3.6431455151834293	1.0	0.8976107068229893	59.63608028439935
CGAP_EST_QUARTILE	2905:lung_neoplasia_3rd	8	3.10077519379845	0.04848232183193471	AKT1, ARMC8, LGMN, LIFR, PON2, FLII, PGK1, CTSH	211	261	16604	2.412013582466271	1.0	0.8957097036663801	59.81183812512955
CGAP_EST_QUARTILE	14864:uncharacterized tissue_uncharacterized histology_3rd	9	3.488372093023256	0.04995879557145809	ALDH6A1, ATIC, IMMT, CCNC, PPP1CC, CTSH, GRB7, ADAM15, DUSP6	211	319	16604	2.2201488656791812	1.0	0.8999119888629864	60.94045442698122
CGAP_EST_QUARTILE	1002:colon_neoplasia_3rd	12	4.651162790697675	0.05036312373838534	ACOT7, ACSL1, ACADM, ALDH1B1, ERBB3, CFL2, GATAD2A, RTKN, CCNC, PPP1CC, CTSH, MYH10	211	495	16604	1.9076834697687777	1.0	0.898916967085223	61.24425575235903
CGAP_EST_QUARTILE	20572:placenta_normal_3rd	4	1.550387596899225	0.05107077219617321	BMP1, ANXA1, ITGA3, GRB7	211	66	16604	4.769208674421946	1.0	0.899356610371911	61.77059407942972
CGAP_EST_QUARTILE	11121:head and neck_neoplasia_3rd	3	1.1627906976744187	0.051695869822937536	LAD1, PGK1, TMPRSS4	211	29	16604	8.140545840823664	1.0	0.8994079104619266	62.229903670049765
CGAP_EST_QUARTILE	21740:placenta_normal_3rd	5	1.937984496124031	0.05240750922874329	MDFI, NUBPL, AKT1, IMMT, LGMN	211	111	16604	3.544682122881175	1.0	0.8998515424153068	62.74645037930351
CGAP_EST_QUARTILE	21119:head and neck_neoplasia_3rd	5	1.937984496124031	0.05240750922874329	F11R, LAD1, ATIC, PSORS1C1, ARAP1	211	111	16604	3.544682122881175	1.0	0.8998515424153068	62.74645037930351
CGAP_EST_QUARTILE	23834:brain_neoplasia_3rd	6	2.3255813953488373	0.052651764552122206	NCAM1, DUSP5, CSNK1E, ATIC, IMMT, RYR1	211	160	16604	2.9509478672985785	1.0	0.8981848555373618	62.92219925818545
CGAP_EST_QUARTILE	16044:uteru_uncharacterized histology_3rd	4	1.550387596899225	0.05298446606573262	CD47, ARMC8, ANXA1, ACAT1	211	67	16604	4.698026455400721	1.0	0.8969334696350897	63.160326978986156
CGAP_SAGE_QUARTILE	1103:skin_null_3rd	26	10.077519379844961	0.053470532684702046	ERBB3, LDHD, EPHB3, AKT1, CORO2A, GRIN2C, ACOT11, AHNAK2, ALS2CL, ALDH6A1, MYO1C, EPPK1, LAD1, MRC2, LIFR, EPHA2, TATDN3, CARD10, NUBPL, PLEKHA4, EVPL, DOK4, CST6, ALDH1B1, FBLN7, ADAM15	211	1389	16356	1.4509944417716725	0.9999999947694638	0.29298583818919266	52.792675504901766
CGAP_SAGE_QUARTILE	1444:stomach_Adenocarcinoma_3rd	28	10.852713178294573	0.05362718365839061	RUSC1, ERBB2, EPHB3, ALDH1A1, AKT1, PLEKHG4, NOD1, LY6E, AHNAK2, SERPINA1, INF2, DTX4, MDFI, LAD1, MRC2, ANXA1, SAMD1, EPHA2, CARD10, DIO2, IER5L, SEMA4C, PON2, PGK1, CTSH, GRB7, ADAM15, SERP1	211	1524	16356	1.4241892749188343	0.9999999950614072	0.2893242672183167	52.89928145351694
GNF_U133A_QUARTILE	Lung_3rd	53	20.54263565891473	0.053755564344204344	LGMN, CBX2, SDC4, ACSF2, AKT1, GRIN2C, RARA, SERPINA1, ASPH, CEP170B, LDAH, ALDH6A1, F11R, RARG, LAD1, RDH5, CARD10, EVPL, DOK4, ALDH1B1, MLEC, EFNA4, STBD1, CTSH, EMP2, WDR46, EPS8L1, SSH3, ERBB2, ABTB2, EPHB3, ACAT1, SERPINH1, ACSL1, LY6E, GALE, ETNK2, MT1G, MT1F, BMP1, MRC2, ACACB, TMPRSS5, EPHA2, DVL1, NUBPL, ADCY9, IRF5, CDON, ALDH2, DIO1, GRB7, PC	200	2898	13681	1.2510231193926846	0.9865642963490528	0.14753548152909157	44.25986692009646
CGAP_SAGE_QUARTILE	31:mammary gland_normal epithelium_3rd	30	11.627906976744185	0.05407718218053838	TNFRSF12A, PHKB, ABCA4, ACBD5, CDH6, CD47, CORO2A, GRIN2C, SERPINA1, CEP170B, WWOX, SCO1, MDFI, INF2, F11R, SPHK1, ANXA1, S100A11, CCNC, DVL1, NUMBL, NUBPL, TACSTD2, CFL2, SDHD, FLII, GRB7, GGA3, ADAM15, ACVR1	211	1661	16356	1.4000587780444032	0.9999999958127537	0.28712023135338793	53.20427994237613
UP_TISSUE	Lung	48	18.6046511627907	0.05472280975412644	ELF3, GGCT, RUSC1, CTF1, ERBB2, ITGB4, SDC4, DAZAP2, MRS2, HRH1, LRG1, DYNLL2, HEY2, PAFAH1B3, ASPH, RARB, COL8A1, BHLHE41, WWOX, VASN, SELL, ANXA1, S100A11, RTN4R, LMNA, TIFA, SCEL, SAMD1, ALDH3B1, ELMO1, CD55, IGSF8, ARMC8, DIO2, CSNK1E, MLEC, SDHD, LIPH, RIN1, STBD1, DCUN1D3, CTSH, EMP2, GRB7, WDR46, PC, MYH10, ACVR1	251	2827	18912	1.279319932861409	0.9998177975155905	0.7077237876403275	49.05091062852206
CGAP_EST_QUARTILE	39138:placenta_uncharacterized histology_3rd	12	4.651162790697675	0.05508656687206383	NUBPL, EVA1A, COG5, IGSF8, ZDHHC16, MYO1C, ACOT11, STRA6, EFNA4, ACAT1, EPS8L1, ALDH3B1	211	502	16604	1.881082305847699	1.0	0.9034443076833472	64.63177992031672
CGAP_EST_QUARTILE	38080:liver_neoplasia_3rd	8	3.10077519379845	0.05519250480660475	ALDH1A1, IMMT, CCNC, GRB7, VASP, WDR46, ETV4, SERP1	211	269	16604	2.3402808365193186	1.0	0.9012672313380842	64.70444461498084
CGAP_EST_QUARTILE	17905:muscle_normal_3rd	5	1.937984496124031	0.05528024252342752	ACSL1, ACADM, CFL2, SDHD, IDI1	211	113	16604	3.481944386193012	1.0	0.8990138565571327	64.76451857643775
CGAP_SAGE_QUARTILE	64:pancreas_adenocarcinoma_3rd	39	15.11627906976744	0.055536803004150856	PFKFB2, LDHD, WTIP, ACBD5, SCRIB, CORO2A, RSPO4, ACOT7, ECE1, ATIC, ACOT11, AHNAK2, SCO1, INF2, PLD2, RARG, ACADM, MYO1C, IMMT, S100A11, CCNC, SAMD1, EPHA2, TATDN3, DVL1, NUBPL, INHBB, ASB8, IGSF8, ARMC8, KLHL17, CSNK1E, CFL2, IER5L, SEMA4C, RWDD4, EFNA4, IDI1, WDR46	211	2288	16356	1.3213054717794055	0.9999999975497598	0.28954253732996293	54.1810254544013
UP_TISSUE	Heart	14	5.426356589147287	0.05707395064208631	SCN1B, LGMN, CTF1, PFKFB2, MRPS10, ACACB, NEXN, ADCY9, HEY2, ACOT11, ASPH, FBXO8, GGA3, AGAP3	251	602	18912	1.7522468266469007	0.9998755261950586	0.6749989637787066	50.54880916475697
CGAP_EST_QUARTILE	25424:uteru_normal_3rd	12	4.651162790697675	0.057852334103481604	NETO2, EIF4E, RARG, RCC2, GGCT, DIO2, MRC2, HEY2, ADH5, RIC8B, VASP, SERP1	211	507	16604	1.8625311982949606	1.0	0.9070501619756984	66.48327522588372
CGAP_EST_QUARTILE	29990:uncharacterized tissue_neoplasia_3rd	9	3.488372093023256	0.05822557122950443	ALDH1A1, HRH1, MRPS10, LIFR, ANXA1, ADH5, UGT8, STBD1, TOMM34	211	329	16604	2.1526671372390846	1.0	0.9060431010285397	66.72599720520667
CGAP_SAGE_QUARTILE	23:ovary_serous adenocarcinoma_3rd	32	12.4031007751938	0.058556183388742154	GGCT, ERBB2, SFXN3, RTKN, CD47, CORO2A, RSPO4, LY6E, ACOT11, AHNAK2, AGRN, CEP170B, BHLHE41, COL8A2, SCO1, VASN, INF2, MRC2, SPHK1, ITGA3, VASP, NUBPL, IGSF8, PRICKLE1, TACSTD2, SEMA4C, FBLN7, EMP2, EPS8L1, GGA3, ACVR1, SERP1	211	1811	16356	1.3697022670829397	0.9999999991933979	0.29874562755560197	56.14184834443091
CGAP_EST_QUARTILE	40321:uncharacterized tissue_uncharacterized histology_3rd	4	1.550387596899225	0.05892953734045122	ALDH1A1, ADH5, SERP1, DUSP6	211	70	16604	4.4966824644549765	1.0	0.9063401577350495	67.17928094316532
UP_TISSUE	Adipocyte	3	1.1627906976744187	0.05942311432275763	ALDH2, EHD2, ACAT1	251	30	18912	7.534661354581673	0.9999150177562433	0.6470581704630187	52.00503634096512
CGAP_EST_QUARTILE	17671:head and neck_neoplasia_3rd	5	1.937984496124031	0.059745888997313874	ZDHHC16, LY6E, ELF3, STRA6, PGK1	211	116	16604	3.391894100343193	1.0	0.9070612343264413	67.69761818982708
